-8.0,1342.0,0.0
-8.0,1343.0,0.0
-8.0,1344.0,0.0
-8.0,1345.0,0.0
-7.0,1346.0,0.0
-6.0,1347.0,0.0
-6.0,1348.0,0.0
-6.0,1349.0,0.0
-6.0,1350.0,0.0
-6.0,1351.0,0.0
-5.0,1352.0,0.0
-4.0,1353.0,0.0
-4.0,1354.0,0.0
-3.0,1355.0,0.0
-2.0,1356.0,0.0
-2.0,1357.0,0.0
-2.0,1358.0,0.0
-2.0,1359.0,0.0
-2.0,1360.0,0.0
-2.0,1361.0,0.0
-1.0,1362.0,0.0
0.0,1363.0,0.0
0.0,1364.0,0.0
0.0,1365.0,0.0
0.0,1366.0,0.0
2.0,1367.0,0.0
2.0,1368.0,0.0
2.0,1369.0,0.0
2.0,1370.0,0.0
2.0,1371.0,0.0
2.0,1372.0,0.0
3.0,1373.0,0.0
4.0,1374.0,0.0
4.0,1375.0,0.0
5.0,1376.0,0.0
5.0,1377.0,0.0
5.0,1378.0,0.0
6.0,1379.0,0.0
7.0,1380.0,0.0
7.0,1381.0,0.0
4.0,1382.0,0.0
4.0,1383.0,0.0
5.0,1384.0,0.0
5.0,1385.0,0.0
6.0,1386.0,0.0
6.0,1387.0,0.0
6.0,1388.0,0.0
8.0,1389.0,0.0
8.0,1390.0,0.0
8.0,1391.0,0.0
10.0,1392.0,0.0
10.0,1393.0,0.0
10.0,1394.0,0.0
11.0,1395.0,0.0
12.0,1396.0,0.0
11.0,1397.0,0.0
12.0,1398.0,0.0
14.0,1399.0,0.0
13.0,1400.0,0.0
12.0,1401.0,0.0
11.0,1402.0,0.0
12.0,1403.0,0.0
12.0,1404.0,0.0
13.0,1405.0,0.0
14.0,1406.0,0.0
15.0,1407.0,0.0
14.0,1408.0,0.0
14.0,1409.0,0.0
15.0,1410.0,0.0
18.0,1411.0,0.0
17.0,1412.0,0.0
18.0,1413.0,0.0
18.0,1414.0,0.0
18.0,1415.0,0.0
21.0,1416.0,0.0
20.0,1417.0,0.0
21.0,1418.0,0.0
22.0,1419.0,0.0
20.0,1420.0,0.0
20.0,1421.0,0.0
20.0,1422.0,0.0
20.0,1423.0,0.0
20.0,1424.0,0.0
21.0,1425.0,0.0
21.0,1426.0,0.0
22.0,1427.0,0.0
22.0,1428.0,0.0
22.0,1429.0,0.0
25.0,1430.0,0.0
24.0,1431.0,0.0
24.0,1432.0,0.0
25.0,1433.0,0.0
26.0,1434.0,0.0
26.0,1435.0,0.0
26.0,1436.0,0.0
27.0,1437.0,0.0
28.0,1438.0,0.0
28.0,1439.0,0.0
26.0,1440.0,0.0
26.0,1441.0,0.0
25.0,1442.0,0.0
27.0,1443.0,0.0
